intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,specialneeds,skate,child,other_var1,other_var2,other_var1_count,other_var2_count,count_method,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,createdatetime
17067.0,1563.0,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,12,3,1,0,2,,,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,cbd,137.0,BikeSGV Duarte,2017-04-28 14:29:00
17068.0,1563.0,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,2,8,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,cbd,137.0,BikeSGV Duarte,2017-04-28 14:29:00
17069.0,1563.0,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,2,6,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,cbd,137.0,BikeSGV Duarte,2017-04-28 14:29:00
17070.0,1563.0,Duarte Rd,Village,Highland,34.1321528,-117.9694963,04-11-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,2,3,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,minorArterial,40.0,cbd,137.0,BikeSGV Duarte,2017-04-28 14:29:00
17095.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,7,6,2,0,1,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17096.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,2,4,0,0,1,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17097.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,5,2,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17098.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,6,5,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17099.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,7,12,0,0,5,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17100.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,8,9,0,1,7,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17101.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,7,10,1,0,3,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17102.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,9,3,0,1,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:17:00
17087.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,3,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17088.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,7,1,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17089.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,6,2,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17090.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,10,1,1,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17091.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,14,10,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17092.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,19,10,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17093.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,14,6,2,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17094.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-23-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,6,9,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:13:00
17103.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,3,11,0,0,5,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17104.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,11:15 PM,0,0,6,7,0,0,2,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17105.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,11:30 PM,0,0,11,3,2,0,2,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17106.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,11:45 PM,0,0,13,8,0,0,9,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17107.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,10,3,1,0,3,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17108.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,16,6,1,0,3,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17109.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,2,7,0,0,4,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17110.0,1565.0,Las Tunas Dr,Kauffman,Golden West,34.1075407,-118.057065,03-25-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,10,0,0,0,3,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,30.0,residentialCommercial,138.0,BikeSGV Temple City,2017-06-06 12:21:00
17111.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17112.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17113.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,1,1,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17114.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,0,3,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17115.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,1,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17116.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,1,1,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17117.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17118.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:34:00
17119.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17120.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,2,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17121.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,1,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17122.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,1,2,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17123.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,1,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17124.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17125.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17126.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,03-23-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,1,3,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:37:00
17127.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,3,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17128.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 PM,2,6,0,0,0,0,2,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17129.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 PM,2,1,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17130.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 PM,1,3,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17131.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,6,4,0,0,0,1,3,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17132.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,1,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17133.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,4,1,0,0,0,0,1,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17134.0,1566.0,Azusa Canyon Rd,Olive St,Nubia St,34.101144399999995,-117.94351100000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorCollector,40.0,residentialCommercial,136.0,BikeSGV Baldwin Park 2017,2017-06-06 12:41:00
17135.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17136.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17137.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17138.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,1,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17139.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,1,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17140.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,1,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17141.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17142.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:04:00
17143.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17144.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17145.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17146.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17147.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17148.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,1,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17149.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17150.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,03-16-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:07:00
17151.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,1,0,0,1,1,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
17152.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 PM,0,0,0,1,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
17153.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 PM,0,0,2,1,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
17154.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
17155.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,1,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
17156.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,1,0,1,1,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
17157.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
17158.0,1567.0,Arrow Hwy,Bst ,Cst,34.098337,-117.77433870000002,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,2,2,0,0,2,,,0.0,0.0,manual_in_house,no,,none,,majorArterial,45.0,residentialCommercial,126.0,BikeSGV La Verne,2017-06-06 13:10:00
18592.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,2,2,0,0,0,1,0,Female,On the Street,2.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
18593.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
18594.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,1,3,0,0,0,1,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
18595.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
18596.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
18597.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,3,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
18598.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,1,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
18599.0,1568.0,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,Female,On the Street,0.0,0.0,manual_in_house,no,,bikelane,,minorCollector,25.0,residential,128.0,BikeSGV Pomona,2017-08-18 12:56:00
