intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,female,sidewalk,wrongway,count_method,count_bikesonsidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,city,createdatetime,total_count,no_helmet,child
18144.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,1,0,0,0,1.0,manual_in_house,1,no,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:33:00,1,1,0
18145.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:33:00,0,0,0
18130.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18131.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18132.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18133.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18134.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18135.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18136.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18137.0,1544.0,Lerma,Merced,Strozier,34.0431565,-118.0503166,01-10-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0.0,manual_in_house,1,yes,none,none,none,local,25.0,residential,133.0,SEM,2017-02-07 14:30:00,0,0,0
18146.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,0,0,0
18147.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,0,0,0
18148.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,0,0,0
18149.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,0,10,0,0,0,0,1.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,10,1,0
18150.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,0,0,0
18151.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,1,0,0,0,0,0,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,1,0,0
18152.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,1,0,0,0,0,1,1.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,1,1,0
18153.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,1,1.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:08:00,1,0,0
18154.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,2,0,0,0,2,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,2,2,0
18155.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,1,0,0,0,0,1,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,1,1,0
18156.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,2,0,0,0,1,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,2,2,0
18157.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,1,3,0,0,0,0,1.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,4,3,0
18158.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,2,0,0,0,0,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,2,1,0
18159.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,1,0,0,0,1,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,1,1,0
18160.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,1,1,0,0,0,1,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,2,1,0
18161.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,12-22-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,bikeroute,bikeroute_sharrows;,local,25.0,residentialCommercial,133.0,SEM,2017-02-07 15:11:00,0,0,0
18802.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,2,4,2,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,6,6,0
18803.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,4,0,1,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,4,4,0
18804.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,2,2,0,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,4,0,0
18805.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,1,2,0,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,3,3,0
18806.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,1,0,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,1,1,0
18807.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,5,4,0,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,9,7,0
18808.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,2,2,2,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,4,4,0
18809.0,1545.0,Thienes,Durfee,Fruitvale,34.0429742,-118.0328554,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,2,3,0,0,0.0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,25.0,residentialCommercial,133.0,SEM,2017-06-06 13:38:00,5,5,0
18162.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,1,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,1,0,0
18163.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,0,0,0
18164.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,1,3,1,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,4,0,2
18165.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,0,0,0
18166.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,2,0,1,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,2,0,0
18167.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,1,1,1,1,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,2,1,0
18168.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,1,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,1,0,0
18169.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-08-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,3,2,1,2,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:35:00,5,2,2
18170.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,0,0,0
18171.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,0,0,0
18172.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,1,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,1,1,0
18173.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,1,2,1,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,3,2,0
18174.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,4,3,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,7,4,0
18175.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,2,0,1,2,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,2,0,1
18176.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,3,0,0,1,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,3,1,0
18177.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,2,4,2,1,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:46:00,6,2,0
18178.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,1,1,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,2,0,0
18179.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,1,1,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,1,0,0
18180.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,1,0,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,1,0,0
18181.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,2,4,0,3,1.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,6,4,0
18182.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,4,0,1,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,4,3,1
18183.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,1,1,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,1,0,0
18184.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,1,2,0,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,3,0,0
18185.0,1546.0,Cordova St.,S. Madison Ave.,El Molino Ave.,34.142613700000005,-118.1372631,10-13-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,2,2,1,0,0.0,manual_in_house,1,no,none,none,none,majorCollector,35.0,residential,123.0,Pasadena,2017-02-21 11:53:00,4,3,0
18186.0,1547.0,none,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,0,0,0
18187.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,4,0,0,0,1.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,4,2,0
18188.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,2,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,2,2,0
18189.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,2,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,2,0,0
18190.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,1,2,0,0,1.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,3,2,0
18191.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,5,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,5,1,0
18192.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,1,3,0,2,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,4,4,0
18193.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-08-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,2,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:23:00,2,2,0
18202.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,3,1,0,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,4,2,0
18203.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,4,1,0,2,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,5,3,0
18204.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,1,2,0,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,3,3,0
18205.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,0,2,0,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,2,1,0
18206.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,1,3,1,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,4,3,0
18207.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,4,1,0,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,5,3,0
18208.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,2,1,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,2,0,0
18209.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,0,2,0,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:32:00,2,0,0
18194.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,0,0,0
18195.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,1,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,1,1,0
18196.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,3,0,0,3,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,3,2,0
18197.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,1,0,0,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,1,0,0
18198.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,0,0,0
18199.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,0,0,0
18200.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,1,0,1,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,1,1,0
18201.0,1547.0,Colorado,Fair Oaks,Raymond,34.14570820000001,-118.1498855,10-13-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,1,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,25.0,neighborhoodRetail,123.0,Pasadena,2017-02-21 12:28:00,1,0,0
18362.0,1551.0,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,35.0,cbd,135.0,Altadena,2017-04-21 13:17:00,0,0,0
18363.0,1551.0,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,1,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,35.0,cbd,135.0,Altadena,2017-04-21 13:17:00,1,0,0
18364.0,1551.0,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,2,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,35.0,cbd,135.0,Altadena,2017-04-21 13:17:00,2,1,1
18365.0,1551.0,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,2,0,0,2,1.0,manual_in_house,1,no,none,none,none,principalArterial,35.0,cbd,135.0,Altadena,2017-04-21 13:17:00,2,2,0
18366.0,1551.0,E Washington Blvd,N Dominion Ave,Allen Ave,34.169050899999995,-118.1135067,04-06-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,manual_in_house,1,no,none,none,none,principalArterial,35.0,cbd,135.0,Altadena,2017-04-21 13:17:00,0,0,0
